事業者,物件名,都道府県,住所,収容台数,円per時,最大料金_24時間,最大料金_夜間,緯度,経度,取得日時,URL
三井のリパーク,三井のリパーク日岡町２丁目第２駐車場,愛知県,愛知県名古屋市千種区日岡町２丁目６６,6,220,600,300,35.159283465246,136.9476209214,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012365
三井のリパーク,三井のリパーク梅香３丁目第４駐車場,大阪府,大阪府大阪市此花区梅香３丁目３０ー９,3,440,,330,34.684222141211,135.45764431564,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012366
三井のリパーク,三井のリパーク宝塚高松町駐車場,兵庫県,兵庫県宝塚市高松町１ー６２,7,330,600,,34.789314866578,135.3666831417,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012367
三井のリパーク,三井のリパーク東尾久３丁目第３駐車場,東京都,東京都荒川区東尾久３丁目２５ー３,7,528,,400,35.745072882372,139.76977901503,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012368
三井のリパーク,三井のリパーク岡山東古松３丁目駐車場,岡山県,岡山県岡山市北区東古松３丁目２ー３,4,200,400,,34.64800184035,133.91459079966,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012369
三井のリパーク,三井のリパーク南街２丁目駐車場,東京都,東京都東大和市南街２丁目４ー１,5,330,800,300,35.740617440768,139.43096569133,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012370
三井のリパーク,三井のリパーク河内小阪駅前第５駐車場,大阪府,大阪府東大阪市菱屋西３丁目２ー１１,12,440,800,300,34.663615363964,135.57956569505,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012371
三井のリパーク,三井のリパーク春日部駅東口第７駐車場,埼玉県,埼玉県春日部市粕壁東１丁目４ー１,8,400,800,,35.981563991245,139.75478603654,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012372
三井のリパーク,三井のリパーク芦屋南宮町妙福寺駐車場,兵庫県,兵庫県芦屋市南宮町８,12,200,1000,,34.730120367266,135.31912037346,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012374
三井のリパーク,三井のリパーク多摩豊ケ丘４丁目駐車場,東京都,東京都多摩市豊ヶ丘４丁目５,6,220,1000,,35.614100498516,139.43562668593,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012377
三井のリパーク,三井のリパーク東大阪岸田堂西２丁目駐車場,大阪府,大阪府東大阪市岸田堂西２丁目５ー８,13,200,400,,34.65345224473,135.56140100459,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012380
三井のリパーク,三井のリパーク鎌倉台２丁目第２駐車場,神奈川県,神奈川県鎌倉市台２丁目３ー１３,3,400,900,400,35.347894511477,139.53011165196,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012381
三井のリパーク,三井のリパーク港区白金５丁目駐車場,東京都,東京都港区白金５丁目１２ー１３,2,1760,,500,35.644866140339,139.72436795558,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012383
三井のリパーク,三井のリパーク立川錦町５丁目第２駐車場,東京都,東京都立川市錦町５丁目７ー１０,8,330,900,,35.690242024107,139.41671919412,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012385
三井のリパーク,三井のリパーク川越通町駐車場,埼玉県,埼玉県川越市通町１ー８,14,300,800,,35.912452796481,139.4857726712,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012387
三井のリパーク,三井のリパーク足立青井１丁目駐車場,東京都,東京都足立区青井１丁目９ー２,5,440,800,400,35.775078727972,139.81111586638,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012388
三井のリパーク,三井のリパーク金沢文庫駅前第２駐車場,神奈川県,神奈川県横浜市金沢区泥亀１丁目１４ー１２,5,600,,,35.340966321124,139.62306258449,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012390
三井のリパーク,三井のリパーク亀有４丁目第２駐車場,東京都,東京都葛飾区亀有４丁目２９ー９,3,330,1100,500,35.764016579453,139.8430192822,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012391
三井のリパーク,三井のリパーク松本大手３丁目第２駐車場,長野県,長野県松本市大手３丁目６ー２１,15,330,800,,36.235950021551,137.96828380128,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012393
三井のリパーク,三井のリパーク阪南町２丁目第５駐車場,大阪府,大阪府大阪市阿倍野区阪南町２丁目１１ー１２,6,528,900,,34.633389637192,135.51191159346,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012394
三井のリパーク,三井のリパーク宮原２丁目駐車場,大阪府,大阪府大阪市淀川区宮原２丁目１ー２３,27,500,1400,400,34.738983714481,135.50136038546,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012395
三井のリパーク,三井のリパーク木川東４丁目第４駐車場,大阪府,大阪府大阪市淀川区木川東４丁目１２ー２４,25,330,900,,34.727712517457,135.49107842537,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012396
三井のリパーク,三井のリパーク西宮原３丁目第２駐車場,大阪府,大阪府大阪市淀川区西宮原３丁目１ー３,19,700,,300,34.737580955479,135.4938582951,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012397
三井のリパーク,三井のリパーク宮原１丁目第５駐車場,大阪府,大阪府大阪市淀川区宮原１丁目１６ー１５,4,750,1200,300,34.737600523965,135.50110491537,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012398
三井のリパーク,三井のリパーク仙台長町１丁目第２駐車場,宮城県,宮城県仙台市太白区長町１丁目２ー５,16,240,500,300,38.234109511708,140.88759656926,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012404
三井のリパーク,三井のリパーク神戸深江南町３丁目駐車場,兵庫県,兵庫県神戸市東灘区深江南町３丁目４,6,440,880,,34.722062495645,135.29619209267,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012405
三井のリパーク,三井のリパーク堀ノ内駅前第４駐車場,神奈川県,神奈川県横須賀市三春町３丁目２６,5,400,1100,,35.264153434964,139.68723301518,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012407
三井のリパーク,三井のリパーク東中浜１丁目第３駐車場,大阪府,大阪府大阪市城東区東中浜１丁目７ー１２,9,330,750,,34.687687228743,135.54747836244,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012408
三井のリパーク,三井のリパーク砧６丁目第３駐車場,東京都,東京都世田谷区砧６丁目１５ー２,2,440,1700,,35.643122670121,139.61045805197,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012409
三井のリパーク,三井のリパーク都島中野町３丁目駐車場,大阪府,大阪府大阪市都島区中野町３丁目１２ー１５,3,330,900,,34.704121186681,135.52484892907,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012410
三井のリパーク,三井のリパーク宮原１丁目第３駐車場,大阪府,大阪府大阪市淀川区宮原１丁目１６ー２７,10,750,,300,34.73725057372,135.50181042789,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012417
三井のリパーク,三井のリパーク宮原１丁目第４駐車場,大阪府,大阪府大阪市淀川区宮原１丁目１６ー４３,17,400,1300,500,34.738228261845,135.50265197998,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012418
三井のリパーク,三井のリパーク西宮甲風園２丁目駐車場,兵庫県,兵庫県西宮市甲風園２丁目８ー２０,10,440,770,440,34.750835449893,135.35526363993,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012419
三井のリパーク,三井のリパーク府中押立町５丁目駐車場,東京都,東京都府中市押立町５丁目３ー２,7,220,900,,35.654080977529,139.5169986421,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012420
三井のリパーク,三井のリパーク加美西１丁目第３駐車場,大阪府,大阪府大阪市平野区加美西１丁目１４ー１０,6,220,650,,34.627424499524,135.56293818642,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012423
三井のリパーク,三井のリパーク東粉浜３丁目第２駐車場,大阪府,大阪府大阪市住吉区東粉浜３丁目２５ー２６,10,440,1000,,34.616468879479,135.49212790462,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012424
三井のリパーク,三井のリパーク狭山入間川３丁目第２駐車場,埼玉県,埼玉県狭山市入間川３丁目２ー２５,17,200,550,,35.85840446503,139.40937317186,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012425
三井のリパーク,三井のリパーク森戸海岸第５駐車場,神奈川県,神奈川県三浦郡葉山町堀内１０３３,18,600,2500,,35.271575617608,139.57138951611,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012426
三井のリパーク,三井のリパーク東習志野６丁目駐車場,千葉県,千葉県習志野市東習志野６丁目１３ー１７,5,500,800,,35.70148267714,140.06360384234,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012427
三井のリパーク,三井のリパーク西宮門戸荘駐車場,兵庫県,兵庫県西宮市門戸荘２ー２,8,220,800,,34.754551722015,135.35541345637,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012428
三井のリパーク,三井のリパーク世田谷羽根木２丁目駐車場,東京都,東京都世田谷区羽根木２丁目２７ー１９,2,1100,,,35.666862596055,139.65615316389,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012429
三井のリパーク,三井のリパーク橋本３丁目第４駐車場,神奈川県,神奈川県相模原市緑区橋本３丁目１８ー３,6,600,1000,,35.594992671108,139.3475654342,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012431
三井のリパーク,三井のリパーク杉並和田３丁目駐車場,東京都,東京都杉並区和田３丁目２０ー５,5,880,2000,,35.693918026677,139.65566584754,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012434
三井のリパーク,三井のリパーク豊玉中１丁目駐車場,東京都,東京都練馬区豊玉中１丁目５ー５,3,528,1000,300,35.729264358055,139.66208035324,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012441
三井のリパーク,三井のリパーク横浜岸谷３丁目駐車場,神奈川県,神奈川県横浜市鶴見区岸谷３丁目２６－１８,4,440,,400,35.501722108607,139.66657379165,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012442
三井のリパーク,三井のリパーク横浜岸谷３丁目第２駐車場,神奈川県,神奈川県横浜市鶴見区岸谷３丁目１２ー３１,3,528,900,400,35.500647191367,139.66472954931,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012443
三井のリパーク,三井のリパーク武蔵野台駅前駐車場,東京都,東京都府中市白糸台４丁目１３ー７,8,220,700,,35.664649197597,139.51164304524,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012444
三井のリパーク,三井のリパーク谷原１丁目駐車場,東京都,東京都練馬区谷原１丁目１２ー４,3,1000,1500,500,35.750478008619,139.61929126402,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012445
三井のリパーク,三井のリパーク越谷赤山町１丁目駐車場,埼玉県,埼玉県越谷市赤山町１丁目１５３ー１,13,300,700,,35.887363458117,139.78353243181,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012446
三井のリパーク,三井のリパーク浜松町２丁目第３駐車場,東京都,東京都港区浜松町２丁目１０ー５,3,1980,,,35.65356021519,139.75641489377,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012448
三井のリパーク,三井のリパーク川崎長沢３丁目駐車場,神奈川県,神奈川県川崎市多摩区長沢３丁目２ー３５,6,400,,,35.601925888182,139.54242393212,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012451
三井のリパーク,三井のリパーク平野南１丁目第２駐車場,大阪府,大阪府大阪市平野区平野南１丁目８ー１６,11,220,600,,34.619103068769,135.55728070644,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012454
三井のリパーク,三井のリパーク奈良大宮町２丁目駐車場,奈良県,奈良県奈良市大宮町２丁目７ー１４,14,220,550,,34.684264522727,135.8168894787,2026-06-30T18:23:55.991Z,https://www.repark.jp/parking_user/time/result/detail/?park=REP0012455
